cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,N1_frp,active_vs_passive,active,passive,3345,2646,0.46827387327302566,0.44906016570941576,0.019213707563609905,0.16081904733676508,0.8722418358153075,0.004216454662875974
parietal,N1_frp,active_vs_constant,active,constant,3345,2015,0.46827387327302566,0.35805393811182096,0.11021993516120471,0.8516081831301674,0.39448195571120187,0.0243679926296467
parietal,N1_frp,passive_vs_constant,passive,constant,2646,2015,0.44906016570941576,0.35805393811182096,0.0910062275975948,0.6543847548722665,0.5128985390538492,0.019328705176125
parietal,P2_frp,active_vs_passive,active,passive,3345,2646,-0.14909192454435571,0.05123808962629531,-0.20033001417065102,-1.7354538049864532,0.0827168528360808,-0.04555721203450018
parietal,P2_frp,active_vs_constant,active,constant,3345,2015,-0.14909192454435571,0.22702906548902513,-0.37612099003338084,-3.0008893510831993,0.0027085120687705662,-0.08614661552037516
parietal,P2_frp,passive_vs_constant,passive,constant,2646,2015,0.05123808962629531,0.22702906548902513,-0.17579097586272982,-1.3007950121903393,0.19339759840942417,-0.03843500918936171
parietal,Late_frp,active_vs_passive,active,passive,3345,2646,-0.16660755753303824,-0.05113645491317031,-0.11547110261986793,-0.9714229786956378,0.33138181367572644,-0.02563187464979923
parietal,Late_frp,active_vs_constant,active,constant,3345,2015,-0.16660755753303824,0.003142169212995144,-0.1697497267460334,-1.3226012047411937,0.18604550658383395,-0.038269457501903824
parietal,Late_frp,passive_vs_constant,passive,constant,2646,2015,-0.05113645491317031,0.003142169212995144,-0.05427862412616545,-0.38594226990996305,0.699558203455739,-0.011384603036009426
frontal,lambda,active_vs_passive,active,passive,3345,2646,-1.2287927903121292,-1.1165169313310594,-0.11227585898106973,-0.8349656077137508,0.4037738497938722,-0.021951057921153014
frontal,lambda,active_vs_constant,active,constant,3345,2015,-1.2287927903121292,-1.0495696734180446,-0.17922311689408454,-1.238426662358192,0.2156303462740854,-0.035535631387606514
frontal,lambda,passive_vs_constant,passive,constant,2646,2015,-1.1165169313310594,-1.0495696734180446,-0.06694725791301481,-0.42657279483003957,0.6697114963372504,-0.012579223106149447
frontal,P1_frp,active_vs_passive,active,passive,3345,2646,-1.0051336850569326,-0.9880899451491374,-0.017043739907795175,-0.120573512119025,0.9040332935430997,-0.003166505615096772
frontal,P1_frp,active_vs_constant,active,constant,3345,2015,-1.0051336850569326,-1.0616886499009504,0.056554964844017785,0.36699736693415425,0.7136405112222941,0.010559936356441035
frontal,P1_frp,passive_vs_constant,passive,constant,2646,2015,-0.9880899451491374,-1.0616886499009504,0.07359870475181296,0.44263201116177475,0.6580540197194591,0.013088804456001447
frontal,N1_frp,active_vs_passive,active,passive,3345,2646,0.7738459163575829,0.6793048543964484,0.09454106196113454,0.635411764248534,0.5251863421638181,0.01665696419734417
frontal,N1_frp,active_vs_constant,active,constant,3345,2015,0.7738459163575829,-0.14128637175120495,0.9151322881087879,5.6670171828006906,1.5542514643173425e-08,0.16222247771622128
frontal,N1_frp,passive_vs_constant,passive,constant,2646,2015,0.6793048543964484,-0.14128637175120495,0.8205912261476533,4.732620004267639,2.286862686108209e-06,0.13984556190242145
frontal,P2_frp,active_vs_passive,active,passive,3345,2646,-0.30050223217108457,-0.21750959721693625,-0.08299263495414833,-0.5813688854479151,0.5610155879682848,-0.015225044522613697
frontal,P2_frp,active_vs_constant,active,constant,3345,2015,-0.30050223217108457,-0.4485293009007464,0.14802706872966181,0.9713635996333132,0.3314238005691067,0.027575898541028383
frontal,P2_frp,passive_vs_constant,passive,constant,2646,2015,-0.21750959721693625,-0.4485293009007464,0.23101970368381014,1.4131891087017083,0.15767091292544158,0.041617927546591216
frontal,Late_frp,active_vs_passive,active,passive,3345,2646,0.28581034039639674,0.4107577829287208,-0.12494744253232404,-0.8376253519768079,0.40227803948315766,-0.02201866758260084
frontal,Late_frp,active_vs_constant,active,constant,3345,2015,0.28581034039639674,0.06751019471152231,0.21830014568487444,1.3786592815222436,0.16807533228264998,0.03934479123651356
frontal,Late_frp,passive_vs_constant,passive,constant,2646,2015,0.4107577829287208,0.06751019471152231,0.3432475882171985,1.9953990900166239,0.04606065870206523,0.05867474185137909
