cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,N1_frp,active_vs_passive,active,passive,1265,1199,0.04364920730096772,0.3650080776421378,-0.32135887034117006,-0.9564618369408763,0.33893298114813364,-0.03845896546728865
parietal,N1_frp,active_vs_constant,active,constant,1265,1037,0.04364920730096772,0.5237796568242176,-0.48013044952324985,-1.4345091206226297,0.15156308906506286,-0.059098164173725196
parietal,N1_frp,passive_vs_constant,passive,constant,1199,1037,0.3650080776421378,0.5237796568242176,-0.1587715791820798,-0.4900119594004502,0.6241737526363987,-0.02065882461502811
parietal,P2_frp,active_vs_passive,active,passive,1265,1199,-0.5581733516250582,-0.19222094974022458,-0.36595240188483363,-1.0373044105347213,0.29969677501407505,-0.04164484785101004
parietal,P2_frp,active_vs_constant,active,constant,1265,1037,-0.5581733516250582,0.2275249662335689,-0.7856983178586271,-2.1983959094853507,0.028020195332792736,-0.0903809957335432
parietal,P2_frp,passive_vs_constant,passive,constant,1199,1037,-0.19222094974022458,0.2275249662335689,-0.4197459159737935,-1.2502523290126875,0.21133968670534486,-0.052852349924883975
parietal,Late_frp,active_vs_passive,active,passive,1265,1199,-0.20439033926144262,-0.01844379818541858,-0.18594654107602404,-0.48440352571195894,0.6281429790991693,-0.019447823594108078
parietal,Late_frp,active_vs_constant,active,constant,1265,1037,-0.20439033926144262,0.38883735198265573,-0.5932276912440984,-1.5474076624754058,0.12190262916923207,-0.06342905762633531
parietal,Late_frp,passive_vs_constant,passive,constant,1199,1037,-0.01844379818541858,0.38883735198265573,-0.4072811501680743,-1.1326411021386265,0.25748713950821533,-0.04777008086608822
frontal,lambda,active_vs_passive,active,passive,1265,1199,-0.2043118232794564,-0.04430203257274542,-0.16000979070671098,-0.35118764913635014,0.7254777275692437,-0.014112469401711946
frontal,lambda,active_vs_constant,active,constant,1265,1037,-0.2043118232794564,0.13775550724128952,-0.3420673305207459,-0.7305908861802372,0.4651038749878189,-0.030223824742940004
frontal,lambda,passive_vs_constant,passive,constant,1199,1037,-0.04430203257274542,0.13775550724128952,-0.18205753981403494,-0.40557047272200547,0.6850977274022242,-0.017180524549326986
frontal,P1_frp,active_vs_passive,active,passive,1265,1199,-0.5686761498165522,-0.8737301214308494,0.30505397161429715,0.6550451763055768,0.5124998883224531,0.026349802917444005
frontal,P1_frp,active_vs_constant,active,constant,1265,1037,-0.5686761498165522,-0.5461121947666239,-0.022563955049928364,-0.046948080528950546,0.9625587388543738,-0.0019507077150879338
frontal,P1_frp,passive_vs_constant,passive,constant,1199,1037,-0.8737301214308494,-0.5461121947666239,-0.3276179266642255,-0.6972731138463188,0.48570580269578506,-0.029550893373432474
frontal,N1_frp,active_vs_passive,active,passive,1265,1199,-0.7542514478629522,-0.44843174982489353,-0.30581969803805864,-0.6335397565289919,0.5264404864033074,-0.025441806008659713
frontal,N1_frp,active_vs_constant,active,constant,1265,1037,-0.7542514478629522,-1.0550115978215309,0.3007601499585787,0.5974913044276283,0.5502385903163419,0.02473372785475951
frontal,N1_frp,passive_vs_constant,passive,constant,1199,1037,-0.44843174982489353,-1.0550115978215309,0.6065798479966373,1.2712738555433571,0.2037670746307814,0.05397779790610963
frontal,P2_frp,active_vs_passive,active,passive,1265,1199,-0.018553711387606107,0.039312070952217455,-0.05786578233982356,-0.11508761392156172,0.9083852223710571,-0.004615942536394168
frontal,P2_frp,active_vs_constant,active,constant,1265,1037,-0.018553711387606107,0.3901858363606889,-0.40873954774829496,-0.7899194396171552,0.4296562503158015,-0.0324729729975569
frontal,P2_frp,passive_vs_constant,passive,constant,1199,1037,0.039312070952217455,0.3901858363606889,-0.3508737654084714,-0.7348645298546771,0.46250061114934177,-0.031147694198750627
frontal,Late_frp,active_vs_passive,active,passive,1265,1199,1.1339237045169859,1.0171599642217832,0.11676374029520264,0.21098574789004598,0.8329160630525576,0.008466964808366879
frontal,Late_frp,active_vs_constant,active,constant,1265,1037,1.1339237045169859,1.104180896875845,0.02974280764114079,0.053645724470532584,0.9572220901445234,0.002197005505325664
frontal,Late_frp,passive_vs_constant,passive,constant,1199,1037,1.0171599642217832,1.104180896875845,-0.08702093265406186,-0.16883675938946677,0.8659404186745401,-0.007124513135695408
