cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,lambda,passive_vs_constant,passive,constant,780,1071,0.11156747006059116,0.13381047193596066,-0.022243001875369497,-0.06543249865030246,0.9478377659365963,-0.003112656213594037
parietal,P1_frp,active_vs_passive,active,passive,1017,780,0.3722330855805592,-0.08383957833336284,0.456072663913922,1.214327407137758,0.22480428802489225,0.05860975593596239
parietal,P1_frp,active_vs_constant,active,constant,1017,1071,0.3722330855805592,0.0934110030070212,0.27882208257353797,0.8441898819045601,0.398660132499078,0.03692715143670803
parietal,P1_frp,passive_vs_constant,passive,constant,780,1071,-0.08383957833336284,0.0934110030070212,-0.17725058134038402,-0.4701045803480998,0.6383440489689636,-0.022374239019152614
parietal,N1_frp,active_vs_passive,active,passive,1017,780,0.7410530049238107,0.45394964991988446,0.2871033550039262,0.7359846382593751,0.46185069927165096,0.03561250549103356
parietal,N1_frp,active_vs_constant,active,constant,1017,1071,0.7410530049238107,0.46873938390485237,0.2723136210189583,0.787238277711772,0.4312318777170608,0.03440078499191606
parietal,N1_frp,passive_vs_constant,passive,constant,780,1071,0.45394964991988446,0.46873938390485237,-0.014789733984967912,-0.03719361709396346,0.9703351854716858,-0.0017646164956762681
parietal,P2_frp,active_vs_passive,active,passive,1017,780,-0.9050828123629627,-0.9148897904337262,0.009806978070763472,0.023154218002376308,0.9815302701619069,0.0011242283365143458
parietal,P2_frp,active_vs_constant,active,constant,1017,1071,-0.9050828123629627,-1.0563867865253702,0.15130397416240748,0.39436963821142634,0.6933488219611948,0.017202311193133018
parietal,P2_frp,passive_vs_constant,passive,constant,780,1071,-0.9148897904337262,-1.0563867865253702,0.141496996091644,0.31882758232181235,0.7498970738564951,0.015022999124600932
parietal,Late_frp,active_vs_passive,active,passive,1017,780,-0.2582623267141343,-0.41660202087416315,0.15833969416002885,0.31760834071882876,0.7508273208343546,0.015555135339965545
parietal,Late_frp,active_vs_constant,active,constant,1017,1071,-0.2582623267141343,-1.0450230325983556,0.7867607058842213,1.7736671768494612,0.07626689801948795,0.07727674920818638
parietal,Late_frp,passive_vs_constant,passive,constant,780,1071,-0.41660202087416315,-1.0450230325983556,0.6284210117241924,1.1855641269747348,0.235965046008026,0.05605197418595492
frontal,lambda,active_vs_passive,active,passive,1017,780,-2.573408188653294,-2.58692475779062,0.013516569137325796,0.033351638746531846,0.9733982790258319,0.0016003529444193374
frontal,lambda,active_vs_constant,active,constant,1017,1071,-2.573408188653294,-2.032756772358143,-0.5406514162951512,-1.5179273383611531,0.12918503520664118,-0.06649506114413381
frontal,lambda,passive_vs_constant,passive,constant,780,1071,-2.58692475779062,-2.032756772358143,-0.554167985432477,-1.3924373767385558,0.16398398503053627,-0.0663940216704383
frontal,P1_frp,active_vs_passive,active,passive,1017,780,-1.2993290960493333,-1.8103507160362415,0.5110216199869082,1.1745515381376992,0.2403507009740201,0.05665128723724305
frontal,P1_frp,active_vs_constant,active,constant,1017,1071,-1.2993290960493333,-1.5404856902998956,0.24115659425056224,0.6364988802669229,0.5245212675453482,0.027860988525248695
frontal,P1_frp,passive_vs_constant,passive,constant,780,1071,-1.8103507160362415,-1.5404856902998956,-0.26986502573634596,-0.6240594789653389,0.5326782639161477,-0.02979869254980842
frontal,N1_frp,active_vs_passive,active,passive,1017,780,1.8047585552594638,1.876095108062146,-0.07133655280268214,-0.15725731521332295,0.8750621706150395,-0.007590644402320605
frontal,N1_frp,active_vs_constant,active,constant,1017,1071,1.8047585552594638,0.6030841592507102,1.2016743960087535,3.0377377483563635,0.002413192303065841,0.1329340509845892
frontal,N1_frp,passive_vs_constant,passive,constant,780,1071,1.876095108062146,0.6030841592507102,1.2730109488114358,2.81262234724672,0.0049743004544924455,0.13421341176717724
frontal,P2_frp,active_vs_passive,active,passive,1017,780,0.088861591254077,-0.022010733293436877,0.11087232454751388,0.2257294988321411,0.8214414251385933,0.0109256442803016
frontal,P2_frp,active_vs_constant,active,constant,1017,1071,0.088861591254077,-1.4319964096309679,1.520858000885045,3.551948013089965,0.0003908741761358171,0.15533445078165592
frontal,P2_frp,passive_vs_constant,passive,constant,780,1071,-0.022010733293436877,-1.4319964096309679,1.409985676337531,2.849671624008052,0.00443265917509716,0.13588989344579328
frontal,Late_frp,active_vs_passive,active,passive,1017,780,1.8555983531647813,1.6679904537884789,0.1876078993763024,0.3384174381719086,0.7350962794605781,0.016519632368336607
frontal,Late_frp,active_vs_constant,active,constant,1017,1071,1.8555983531647813,-0.6142093702875963,2.4698077234523774,5.172176121287996,2.53569112095084e-07,0.2258525157062829
frontal,Late_frp,passive_vs_constant,passive,constant,780,1071,1.6679904537884789,-0.6142093702875963,2.2821998240760752,4.003363668666021,6.533026201310315e-05,0.19114068633032014
