cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
frontal,P1_frp,passive_vs_constant,passive,constant,2127,2026,-3.9576010035016345,-3.7163474259579914,-0.24125357754364307,-0.6388942496511228,0.5229269949508469,-0.01982053268098472
frontal,N1_frp,active_vs_passive,active,passive,2344,2127,0.47680031495762687,0.1238432957261264,0.35295701923150047,0.90024070699218,0.3680451117692722,0.02723169990596357
frontal,N1_frp,active_vs_constant,active,constant,2344,2026,0.47680031495762687,0.7198559543618367,-0.24305563940420982,-0.6098944506482198,0.5419673682928814,-0.01878464587904695
frontal,N1_frp,passive_vs_constant,passive,constant,2127,2026,0.1238432957261264,0.7198559543618367,-0.5960126586357103,-1.34013708502534,0.18027431434064056,-0.04160468356236066
frontal,P2_frp,active_vs_passive,active,passive,2344,2127,0.9222579864210229,0.9617138338553284,-0.039455847434305524,-0.08330491538171532,0.9336132343208204,-0.0025236256585763174
frontal,P2_frp,active_vs_constant,active,constant,2344,2026,0.9222579864210229,1.6640146888688596,-0.7417567024478368,-1.5344739794957418,0.12499628172981221,-0.047384110754662034
frontal,P2_frp,passive_vs_constant,passive,constant,2127,2026,0.9617138338553284,1.6640146888688596,-0.7023008550135312,-1.2882946587147261,0.19771543910857878,-0.04000073718558028
frontal,Late_frp,active_vs_passive,active,passive,2344,2127,2.221260088409741,3.3438996998005965,-1.1226396113908557,-1.8909579978345274,0.05870225710424019,-0.057320821164834196
frontal,Late_frp,active_vs_constant,active,constant,2344,2026,2.221260088409741,3.8237240054765356,-1.6024639170667947,-2.5900930331635457,0.009632650518995273,-0.0802241364511678
frontal,Late_frp,passive_vs_constant,passive,constant,2127,2026,3.3438996998005965,3.8237240054765356,-0.47982430567593903,-0.687529739216397,0.49178766689464803,-0.021363388116271288
