cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
posterior,P2_frp,active_vs_passive,active,passive,574,638,-1.7351490409954053,-1.44931465936206,-0.2858343816333453,-0.7550387168106848,0.4503750780441829,-0.04348654080058605
posterior,P2_frp,active_vs_constant,active,constant,574,830,-1.7351490409954053,-0.493418640526015,-1.2417304004693903,-3.5722578558773983,0.00036851843513548,-0.19738794831991122
posterior,P2_frp,passive_vs_constant,passive,constant,638,830,-1.44931465936206,-0.493418640526015,-0.955896018836045,-2.8802105547585946,0.004038486505254096,-0.15315178532119123
posterior,Late_frp,active_vs_passive,active,passive,574,638,-1.8024263188150826,-1.7655049753904197,-0.03692134342466291,-0.09336964510558614,0.9256256082799955,-0.005377238780506134
posterior,Late_frp,active_vs_constant,active,constant,574,830,-1.8024263188150826,-0.5045403224092322,-1.2978859964058505,-3.5672109199360222,0.0003755273391766065,-0.19684396452741781
posterior,Late_frp,passive_vs_constant,passive,constant,638,830,-1.7655049753904197,-0.5045403224092322,-1.2609646529811875,-3.6259044212368265,0.00029891071771359867,-0.192651535177661
parietal,lambda,active_vs_passive,active,passive,574,638,-1.2268519891033023,-1.4109209985815068,0.18406900947820448,0.4549219450596571,0.6492483540619244,0.0262028523037057
parietal,lambda,active_vs_constant,active,constant,574,830,-1.2268519891033023,-0.6298390478670571,-0.5970129412362452,-1.6650341225039096,0.09619988683797448,-0.09376576926339188
parietal,lambda,passive_vs_constant,passive,constant,638,830,-1.4109209985815068,-0.6298390478670571,-0.7810819507144496,-2.291578469664083,0.02209825866170663,-0.12351387436357915
parietal,P1_frp,active_vs_passive,active,passive,574,638,0.17044259345782786,-0.2822231613203545,0.4526657547781824,1.0881560299210231,0.2767447644846286,0.06255510446585899
parietal,P1_frp,active_vs_constant,active,constant,574,830,0.17044259345782786,-0.05407509576464479,0.22451768922247264,0.60253442489117,0.5469389003160973,0.03342886601518877
parietal,P1_frp,passive_vs_constant,passive,constant,638,830,-0.2822231613203545,-0.05407509576464479,-0.22814806555570974,-0.6277959602276908,0.5302505140473766,-0.03363372420012695
parietal,N1_frp,active_vs_passive,active,passive,574,638,1.113472038892313,0.4504281384690168,0.6630439004232962,1.615859894897968,0.10639019284393716,0.09311277448617013
parietal,N1_frp,active_vs_constant,active,constant,574,830,1.113472038892313,0.9060485332746876,0.20742350561762535,0.5616065948193244,0.5744990150911657,0.031425102368238436
parietal,N1_frp,passive_vs_constant,passive,constant,638,830,0.4504281384690168,0.9060485332746876,-0.4556203948056708,-1.3030591697183957,0.19279123999927295,-0.06983413195556733
parietal,P2_frp,active_vs_passive,active,passive,574,638,-1.3413656980166369,-1.5368405075349032,0.19547480951826635,0.44947652392280274,0.6531700651766865,0.025907634264514704
parietal,P2_frp,active_vs_constant,active,constant,574,830,-1.3413656980166369,-0.933345307569393,-0.4080203904472438,-1.0410603843771749,0.2980778909127262,-0.05828657218601122
parietal,P2_frp,passive_vs_constant,passive,constant,638,830,-1.5368405075349032,-0.933345307569393,-0.6034951999655102,-1.6318678986604904,0.10295544567680644,-0.08743549421073106
parietal,Late_frp,active_vs_passive,active,passive,574,638,0.18105848628773663,-0.1955320273082703,0.3765905135960069,0.830847635318981,0.40622571084798714,0.047815716150470394
parietal,Late_frp,active_vs_constant,active,constant,574,830,0.18105848628773663,-0.2617342292495698,0.4427927155373064,1.0901410295664702,0.27588727364945603,0.06077859166683287
parietal,Late_frp,passive_vs_constant,passive,constant,638,830,-0.1955320273082703,-0.2617342292495698,0.0662022019412995,0.16943347231861064,0.8654828022767312,0.009084872975736498
frontal,lambda,active_vs_passive,active,passive,574,638,-4.63387952015595,-4.297725853639175,-0.3361536665167746,-0.6101473469208979,0.5418810921454242,-0.03516879629127268
frontal,lambda,active_vs_constant,active,constant,574,830,-4.63387952015595,-2.5774987572178047,-2.056380762938145,-4.269153367949463,2.1461016856066513e-05,-0.24315151019646603
frontal,lambda,passive_vs_constant,passive,constant,638,830,-4.297725853639175,-2.5774987572178047,-1.7202270964213704,-3.799679776114986,0.00015222475189170763,-0.20613685800863557
frontal,P1_frp,active_vs_passive,active,passive,574,638,-2.4417953118498454,-2.964192450016193,0.5223971381663475,0.9478098529216062,0.34341723846982336,0.05449658304523279
frontal,P1_frp,active_vs_constant,active,constant,574,830,-2.4417953118498454,-2.6537838351445053,0.2119885232946599,0.432531342409188,0.6654390692571459,0.024107703196292213
frontal,P1_frp,passive_vs_constant,passive,constant,638,830,-2.964192450016193,-2.6537838351445053,-0.3104086148716876,-0.651083361921285,0.5151122187035485,-0.03498129570557195
frontal,N1_frp,active_vs_passive,active,passive,574,638,1.92758493303063,1.3453238472400326,0.5822610857905974,1.050671095164695,0.2936275326975216,0.060734636560135336
frontal,N1_frp,active_vs_constant,active,constant,574,830,1.92758493303063,0.9472590648599628,0.9803258681706672,1.9379763549897917,0.052890456005576465,0.10918133968265083
frontal,N1_frp,passive_vs_constant,passive,constant,638,830,1.3453238472400326,0.9472590648599628,0.3980647823800698,0.864573910106796,0.3874341208050462,0.046208804690872005
frontal,P2_frp,active_vs_passive,active,passive,574,638,-0.708219942444649,-1.2214968049987787,0.5132768625541296,0.9265100882025684,0.35437323033619006,0.05357351083466625
frontal,P2_frp,active_vs_constant,active,constant,574,830,-0.708219942444649,-1.039250077066365,0.33103013462171604,0.6577046094377837,0.5108727310794344,0.03720301665646063
frontal,P2_frp,passive_vs_constant,passive,constant,638,830,-1.2214968049987787,-1.039250077066365,-0.1822467279324136,-0.39986042614957434,0.6893265364854614,-0.021419158375976292
frontal,Late_frp,active_vs_passive,active,passive,574,638,1.89595527263269,1.3252723453884416,0.5706829272442484,1.0534768707637183,0.2923398090065456,0.060852476457810084
frontal,Late_frp,active_vs_constant,active,constant,574,830,1.89595527263269,-0.13200246246777889,2.0279577351004687,4.107914631824058,4.2956049148871286e-05,0.23087049152614322
frontal,Late_frp,passive_vs_constant,passive,constant,638,830,1.3252723453884416,-0.13200246246777889,1.4572748078562205,3.2126177321669562,0.001347959377829385,0.17170626754543755
