cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
frontal,lambda,passive_vs_constant,passive,constant,749,720,-2.1343148375828056,-2.2598004819405855,0.12548564435777987,0.263023545474299,0.7925697959896814,0.013687903003662981
frontal,P1_frp,active_vs_passive,active,passive,681,749,-0.2701508645866556,0.08765082779861177,-0.3578016923852674,-0.6602945395642746,0.5091727786954154,-0.034997622352428336
frontal,P1_frp,active_vs_constant,active,constant,681,720,-0.2701508645866556,-1.0481699947345862,0.7780191301479306,1.5013187234013023,0.13350754868694156,0.08056894626854688
frontal,P1_frp,passive_vs_constant,passive,constant,749,720,0.08765082779861177,-1.0481699947345862,1.1358208225331978,2.279595223866101,0.022775687577920634,0.11869363946693856
frontal,N1_frp,active_vs_passive,active,passive,681,749,-0.004075547717725429,0.6941699391278396,-0.6982454868455651,-1.2620966240342364,0.20712566750600428,-0.0670467315752551
frontal,N1_frp,active_vs_constant,active,constant,681,720,-0.004075547717725429,0.08016970836918219,-0.08424525608690762,-0.1587246879786229,0.8739100255209996,-0.008528591599003812
frontal,N1_frp,passive_vs_constant,passive,constant,749,720,0.6941699391278396,0.08016970836918219,0.6140002307586574,1.2377627175025874,0.21600336191798336,0.06445018626635346
frontal,P2_frp,active_vs_passive,active,passive,681,749,0.7414139128909834,0.0836594144913117,0.6577544983996717,1.1925404905192984,0.2332553412388885,0.06345728106915008
frontal,P2_frp,active_vs_constant,active,constant,681,720,0.7414139128909834,-0.3406368955498577,1.0820508084408411,2.022580508696556,0.0433183666875604,0.10870935433404659
frontal,P2_frp,passive_vs_constant,passive,constant,749,720,0.0836594144913117,-0.3406368955498577,0.4242963100411694,0.8656366372297842,0.3868314274650836,0.045094979989045825
frontal,Late_frp,active_vs_passive,active,passive,681,749,2.288593635233092,1.8079710929240542,0.4806225423090378,0.8253602885367953,0.40930728668202376,0.043775600522733514
frontal,Late_frp,active_vs_constant,active,constant,681,720,2.288593635233092,0.7999989734376801,1.4885946617954118,2.678859647390016,0.007478003961473351,0.1438443684267279
frontal,Late_frp,passive_vs_constant,passive,constant,749,720,1.8079710929240542,0.7999989734376801,1.0079721194863742,1.9026955601397035,0.05727743592806349,0.09905567524965395
