cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
posterior,P2_frp,passive_vs_constant,passive,constant,1152,1168,0.03408013119882784,0.03443074143947979,-0.000350610240651944,-0.0012641590118038994,0.9989914592958402,-5.2549870203041916e-05
posterior,Late_frp,active_vs_passive,active,passive,1016,1152,-0.2710846919959551,-0.30355429553172986,0.03246960353577477,0.08915083781624179,0.9289702775490011,0.0038075166121836275
posterior,Late_frp,active_vs_constant,active,constant,1016,1168,-0.2710846919959551,-0.5344989858626465,0.26341429386669146,0.796088171341605,0.42607115962850234,0.03431817267765586
posterior,Late_frp,passive_vs_constant,passive,constant,1152,1168,-0.30355429553172986,-0.5344989858626465,0.2309446903309167,0.6737886829887875,0.5005156474736936,0.028015020787597426
parietal,lambda,active_vs_passive,active,passive,1016,1152,-2.456843203192222,-2.498840073157794,0.04199686996557217,0.145202229814067,0.8845648681765961,0.006241663332004486
parietal,lambda,active_vs_constant,active,constant,1016,1168,-2.456843203192222,-2.495800871856324,0.03895766866410222,0.14187288934115136,0.887194185495206,0.006124153789935625
parietal,lambda,passive_vs_constant,passive,constant,1152,1168,-2.498840073157794,-2.495800871856324,-0.0030392013014699515,-0.011344114709169193,0.9909498908511701,-0.0004714015471932539
parietal,P1_frp,active_vs_passive,active,passive,1016,1152,-1.5291402077301277,-1.6291052859278468,0.09996507819771905,0.3280794943985734,0.7428836718130449,0.014108588326569992
parietal,P1_frp,active_vs_constant,active,constant,1016,1168,-1.5291402077301277,-1.7101223478876033,0.1809821401574756,0.6173865843854617,0.5370468807990114,0.026606568995556024
parietal,P1_frp,passive_vs_constant,passive,constant,1152,1168,-1.6291052859278468,-1.7101223478876033,0.08101706195975655,0.2841323342285992,0.7763345602539824,0.011804594281307491
parietal,N1_frp,active_vs_passive,active,passive,1016,1152,2.321918739307738,2.1381567173268348,0.18376202198090308,0.5652772495334275,0.5719441386412518,0.024261990120592398
parietal,N1_frp,active_vs_constant,active,constant,1016,1168,2.321918739307738,1.6975494636544566,0.6243692756532813,2.01602521372183,0.04392423811272629,0.08681132820533508
parietal,N1_frp,passive_vs_constant,passive,constant,1152,1168,2.1381567173268348,1.6975494636544566,0.4406072536723782,1.4378564720111264,0.1506114240032241,0.05974519055367485
parietal,P2_frp,active_vs_passive,active,passive,1016,1152,0.3344093218151389,-0.020441626011902296,0.3548509478270412,0.9977631306969671,0.31850651495036786,0.04283633759294882
parietal,P2_frp,active_vs_constant,active,constant,1016,1168,0.3344093218151389,-0.14222817630827192,0.47663749812341083,1.4321052234490135,0.15226511288766906,0.061867706513637696
parietal,P2_frp,passive_vs_constant,passive,constant,1152,1168,-0.020441626011902296,-0.14222817630827192,0.12178655029636962,0.3709239836808632,0.7107288357589295,0.015416925019335065
parietal,Late_frp,active_vs_passive,active,passive,1016,1152,0.31373290393513353,0.0632742036127579,0.2504587003223756,0.5759089123802984,0.5647366098836537,0.024625996708329406
parietal,Late_frp,active_vs_constant,active,constant,1016,1168,0.31373290393513353,-0.4946040513059756,0.8083369552411092,2.0191165720283446,0.04360215641183567,0.08699989398741942
parietal,Late_frp,passive_vs_constant,passive,constant,1152,1168,0.0632742036127579,-0.4946040513059756,0.5578782549187336,1.3610706084927828,0.17362790017412974,0.05658112915118649
frontal,lambda,active_vs_passive,active,passive,1016,1152,-2.6923663737673773,-2.6452706601357296,-0.04709571363164766,-0.09689703534089095,0.9228174123167424,-0.004184113115309459
frontal,lambda,active_vs_constant,active,constant,1016,1168,-2.6923663737673773,-1.9825141178614418,-0.7098522559059355,-1.5542005237323417,0.1202977138347562,-0.06759504218761994
frontal,lambda,passive_vs_constant,passive,constant,1152,1168,-2.6452706601357296,-1.9825141178614418,-0.6627565422742878,-1.5559848677762906,0.11985166293867323,-0.06467520789114871
frontal,P1_frp,active_vs_passive,active,passive,1016,1152,-1.9920802417461059,-2.3755358422069786,0.3834556004608727,0.7807961540848124,0.43500994551879174,0.03368010033676885
frontal,P1_frp,active_vs_constant,active,constant,1016,1168,-1.9920802417461059,-1.8580815818176368,-0.13399865992846904,-0.29004578606593745,0.7718114470257179,-0.012595179429266858
frontal,P1_frp,passive_vs_constant,passive,constant,1152,1168,-2.3755358422069786,-1.8580815818176368,-0.5174542603893417,-1.188074909630835,0.23492846947851978,-0.04938081749623671
frontal,N1_frp,active_vs_passive,active,passive,1016,1152,1.1534136935408907,0.9107805743782846,0.2426331191626061,0.4807781881525513,0.6307240756649345,0.02074664536429434
frontal,N1_frp,active_vs_constant,active,constant,1016,1168,1.1534136935408907,0.45648918965535457,0.6969245038855362,1.464853448099487,0.14311910153846708,0.06361802060222214
frontal,N1_frp,passive_vs_constant,passive,constant,1152,1168,0.9107805743782846,0.45648918965535457,0.45429138472293007,1.0165106502185972,0.3094947117920749,0.04224867863632217
frontal,P2_frp,active_vs_passive,active,passive,1016,1152,0.31863447086790875,-0.389156833392087,0.7077913042599957,1.2965785531871292,0.1949171116983828,0.05585785832002642
frontal,P2_frp,active_vs_constant,active,constant,1016,1168,0.31863447086790875,-0.6985779624825281,1.0172124333504369,2.0092641197368586,0.0446450015305795,0.08733066283619483
frontal,P2_frp,passive_vs_constant,passive,constant,1152,1168,-0.389156833392087,-0.6985779624825281,0.3094211290904411,0.641102354721447,0.5215217531895948,0.02665262861634003
frontal,Late_frp,active_vs_passive,active,passive,1016,1152,1.481701133878016,0.7838275353454696,0.6978735985325464,1.1038875717293353,0.2697659874054889,0.047459704486976596
frontal,Late_frp,active_vs_constant,active,constant,1016,1168,1.481701133878016,-0.1419699995368289,1.6236711334148448,2.783253942615066,0.005432178417324948,0.1207515047143256
frontal,Late_frp,passive_vs_constant,passive,constant,1152,1168,0.7838275353454696,-0.1419699995368289,0.9257975348822984,1.6316983782165708,0.10288384721326851,0.06783731451420917
