cluster,window,comparison,condition_a,condition_b,n_a,n_b,mean_a_uv,mean_b_uv,mean_diff_uv,t_stat,p_value,cohens_d
parietal,P1_frp,active_vs_constant,active,constant,901,862,0.7050570183776959,1.023403631029659,-0.3183466126519632,-0.8935260860334739,0.37169760374080607,-0.04252508236422659
parietal,P1_frp,passive_vs_constant,passive,constant,599,862,0.9581794094538509,1.023403631029659,-0.0652242215758081,-0.16284720723506135,0.8706652147861031,-0.008744342480242659
parietal,N1_frp,active_vs_passive,active,passive,901,599,-0.495773173149958,-0.14906332979083747,-0.34670984335912053,-0.78896257037337,0.43028050932076495,-0.04164787573873447
parietal,N1_frp,active_vs_constant,active,constant,901,862,-0.495773173149958,0.1893946773722338,-0.6851678505221919,-1.779496150148131,0.07533089640277854,-0.0846807328475027
parietal,N1_frp,passive_vs_constant,passive,constant,599,862,-0.14906332979083747,0.1893946773722338,-0.3384580071630713,-0.779909049661464,0.4355938022514427,-0.041943065662329714
parietal,P2_frp,active_vs_passive,active,passive,901,599,-1.5599402499347699,-0.7382655140195212,-0.8216747359152486,-1.7531035977661955,0.07982818466410584,-0.09295267688215599
parietal,P2_frp,active_vs_constant,active,constant,901,862,-1.5599402499347699,0.07396417092057607,-1.633904420855346,-4.021789106057387,6.0198761446956285e-05,-0.1914070767309535
parietal,P2_frp,passive_vs_constant,passive,constant,599,862,-0.7382655140195212,0.07396417092057607,-0.8122296849400973,-1.7507679711650956,0.08023697061462942,-0.0944358370778814
parietal,Late_frp,active_vs_passive,active,passive,901,599,-1.685525049169469,-0.7814181622118925,-0.9041068869575766,-1.726865628949676,0.08443684557662615,-0.09147267602081707
parietal,Late_frp,active_vs_constant,active,constant,901,862,-1.685525049169469,0.20971526559575207,-1.8952403147652213,-4.13328301398336,3.744168959932826e-05,-0.1967788778917844
parietal,Late_frp,passive_vs_constant,passive,constant,599,862,-0.7814181622118925,0.20971526559575207,-0.9911334278076446,-1.9017756610417398,0.057432394593246804,-0.10221581537004372
frontal,lambda,active_vs_passive,active,passive,901,599,-3.006614290333537,-1.8085048053001185,-1.1981094850334186,-2.2993143503904743,0.02164557073616006,-0.12082316223914892
frontal,lambda,active_vs_constant,active,constant,901,862,-3.006614290333537,-2.353908410355325,-0.6527058799782122,-1.4334146449606615,0.15191723601590687,-0.0681606037683297
frontal,lambda,passive_vs_constant,passive,constant,599,862,-1.8085048053001185,-2.353908410355325,0.5454036050552065,1.0742337114921061,0.28292938567315784,0.05788996046014459
frontal,P1_frp,active_vs_passive,active,passive,901,599,-1.5239068907109699,-0.7078984561383191,-0.8160084345726507,-1.5074667621463917,0.1319379174202407,-0.0795037754570753
frontal,P1_frp,active_vs_constant,active,constant,901,862,-1.5239068907109699,-0.9643049880391951,-0.5596019026717748,-1.1695523755858643,0.24233942480776524,-0.0556707130726258
frontal,P1_frp,passive_vs_constant,passive,constant,599,862,-0.7078984561383191,-0.9643049880391951,0.2564065319008759,0.4773881715332587,0.6331692037487722,0.025595384893252245
frontal,N1_frp,active_vs_passive,active,passive,901,599,0.6283737720401907,1.570651654927709,-0.9422778828875182,-1.6421997024792103,0.10079587985016765,-0.08676460104808005
frontal,N1_frp,active_vs_constant,active,constant,901,862,0.6283737720401907,1.1433258541175426,-0.5149520820773519,-1.024388173833661,0.3057926628437738,-0.04875309345016111
frontal,N1_frp,passive_vs_constant,passive,constant,599,862,1.570651654927709,1.1433258541175426,0.42732580081016636,0.7525997691607549,0.4518337477186356,0.04046801457071592
frontal,P2_frp,active_vs_passive,active,passive,901,599,-0.7624583058310942,0.08326311777870898,-0.8457214236098032,-1.363033071393223,0.17311557860108587,-0.07220120036493272
frontal,P2_frp,active_vs_constant,active,constant,901,862,-0.7624583058310942,-0.06286542567843761,-0.6995928801526565,-1.304572513683296,0.19220896402680843,-0.062071411553859715
frontal,P2_frp,passive_vs_constant,passive,constant,599,862,0.08326311777870898,-0.06286542567843761,0.1461285434571466,0.23901704120053463,0.8111326804007746,0.012909287633774694
frontal,Late_frp,active_vs_passive,active,passive,901,599,-0.03964150856410766,1.6373057257326786,-1.6769472342967864,-2.480202047263878,0.013260757693484285,-0.131417180592657
frontal,Late_frp,active_vs_constant,active,constant,901,862,-0.03964150856410766,1.6028323763191703,-1.642473884883278,-2.7838133839397603,0.0054298112935428884,-0.1325166734499214
frontal,Late_frp,passive_vs_constant,passive,constant,599,862,1.6373057257326786,1.6028323763191703,0.034473349413508325,0.05132711046584737,0.9590731845518615,0.002762188510065798
